MAL_ID,avg_rating,rating_count,rating_confidence
136.0,8.45817545904984,3431,68.85714757412997
137.0,8.385740402193784,1641,62.08525707547853
138.0,8.177892918825561,1737,61.011090842975776
139.0,8.263379434756464,1663,61.289316871328815
141.0,6.469135802469136,162,32.952161792873376
142.0,7.547218628719276,773,50.20086715462156
143.0,6.998109640831758,1058,48.742395915721
144.0,7.229116945107399,838,48.66793849615553
145.0,7.652685421994885,1955,57.997076798848205
146.0,7.05937794533459,1061,49.18910454429417
147.0,7.41811994895789,2351,57.58702323661546
148.0,6.771739130434782,92,30.693581350374767
149.0,7.188888888888889,1890,54.23916790468913
150.0,7.861733490566038,3392,63.911724710348196
151.0,7.178217821782178,303,41.03807013385654
152.0,7.4655172413793105,406,44.858898436149026
153.0,8.186161449752882,1214,58.14220642313711
154.0,7.687877125617114,3646,63.053355773002544
155.0,6.717741935483871,744,44.427008499275594
156.0,7.584022038567493,1089,53.04214182035658
157.0,7.2073170731707314,1804,54.042739995405924
158.0,7.527080581241743,757,49.90968815243095
159.0,6.738317757009346,214,36.18906559140229
160.0,7.732456140350878,1140,54.433864898275615
161.0,7.425559947299078,759,49.25610367584744
162.0,7.260744985673353,349,42.532958777825456
163.0,6.4728682170542635,129,31.50690903977063
164.0,8.673851389676688,10578,80.37733839491422
165.0,7.625494853523357,1263,54.46156314410231
166.0,7.588953114964676,1557,55.787595121069415
167.0,7.576490924805531,1157,53.44797381434171
168.0,7.415977961432507,1089,51.86685280799126
169.0,7.061738765224695,2381,54.90993210376939
170.0,8.503638253638254,1924,64.31030554969686
171.0,6.6521739130434785,46,25.611851437462562
173.0,7.449019607843137,510,46.454839359184064
174.0,7.087490102929533,2526,55.52898316966383
175.0,6.804123711340206,388,40.57693161637293
176.0,6.391025641025641,156,32.31459658930938
177.0,7.706716417910448,2680,60.83639659892742
178.0,7.431034482758621,464,45.64169175531294
179.0,6.679389312977099,131,32.61413497910743
180.0,7.366300366300366,1365,53.182051804772556
181.0,7.634651600753296,1062,53.204744696418565
182.0,7.736533957845433,1708,57.58815685520457
183.0,7.512820512820513,234,41.01688604215996
184.0,6.512578616352202,318,37.546260295180545
185.0,8.2767929089444,2482,64.70153411873257
186.0,8.108216432865731,1996,61.61759077154387
187.0,7.885254988913526,1804,59.12613262841481
188.0,6.4,45,24.50330493753021
189.0,7.323544834819088,3814,60.39504748294355
190.0,7.343537414965986,2058,56.031012079840124
191.0,7.437383177570093,1605,54.899058015405956
192.0,7.303941215764863,1497,53.40558671878404
193.0,7.026955950032873,1521,51.49199105499697
194.0,7.647140864714086,717,50.29118918701731
195.0,7.376010781671159,2968,58.978438191889566
196.0,7.122656668452062,1867,53.65229184930546
197.0,6.971279373368146,383,41.4835916851416
198.0,7.471631205673759,1128,52.51874999171397
199.0,8.780621454357917,15512,84.72802422674492
200.0,7.68125,320,44.331882127042434
201.0,7.250530785562633,471,44.64136568105026
202.0,8.027672085783466,2891,63.97816698745453
203.0,6.745664739884393,173,34.80125742302518
204.0,6.273062730627307,542,39.50216178556343
205.0,8.493684721884868,8234,76.58032397599433
206.0,7.280645161290322,310,41.78939549286623
207.0,7.474732006125574,653,48.45949001908512
208.0,7.686322686322686,1221,54.63625819113883
209.0,7.678466076696165,1017,53.17794778194262
210.0,7.864548494983278,1794,58.92717674788955
211.0,6.228571428571429,70,26.550406091285907
212.0,6.768060836501901,263,37.73836275133248
213.0,6.365384615384615,52,25.27243506511062
214.0,6.411764705882353,34,22.796055217785064
215.0,6.5476190476190474,42,24.626905519422134
216.0,6.017857142857143,56,24.330504951075778
217.0,6.571428571428571,35,23.548838738425864
218.0,7.714795008912656,561,48.846238870481095
219.0,6.926910299003322,301,39.555615718360805
220.0,6.261904761904762,42,23.55227691493826
221.0,6.754158964879852,541,42.519227299926925
222.0,6.905405405405405,296,39.317528688218644
223.0,7.953683929524827,7492,70.96057702080604
225.0,6.497309494879361,5761,56.26046226045622
226.0,7.7005593712384055,14123,73.58370197428205
227.0,7.91044776119403,7504,70.58749424411654
228.0,7.8237119801365616,3222,63.200476463315816
229.0,7.065404475043029,581,44.9816887916309
230.0,7.147286821705427,387,42.6050149080051
231.0,6.6923076923076925,91,30.26120047717435
232.0,8.185185185185185,3969,67.82671198457604
233.0,7.741803278688525,244,42.589658851307334
234.0,7.033898305084746,59,28.799203276646978
236.0,6.684,250,36.932127445156844
237.0,8.23788993152422,3943,68.20932263456736
238.0,7.427710843373494,830,49.933750223233545
239.0,8.312674483528754,1791,62.27097269265618
240.0,7.77328094302554,2545,60.96023618360651
241.0,6.6624429802331475,1973,50.5533995726374
242.0,7.383582089552239,670,48.058031224774496
243.0,7.233485193621868,1756,54.04399427457432
244.0,7.035714285714286,56,28.4457535629788
245.0,8.778731836195508,6056,76.45371138288228
246.0,7.433901918976546,938,50.883686925926675
247.0,7.352059925093633,267,41.105271321134126
248.0,6.794148936170213,1880,51.224885599288335
249.0,7.872170726449666,4639,66.46056240004316
250.0,7.560102301790281,782,50.37396483209415
251.0,8.056497175141242,885,54.677165941033024
252.0,7.2803532008830025,453,44.54190851907366
253.0,8.027093596059114,406,48.23330584078182
254.0,7.760869565217392,230,42.237893970788704
255.0,7.655913978494624,186,40.04891758280071
256.0,7.35305985205111,2974,58.80976768176891
257.0,6.584220716360116,2066,50.26297675331611
258.0,6.455830388692579,283,36.46881955166263
259.0,6.917948717948718,195,36.5137265400101
260.0,6.8791208791208796,455,42.11736811819787
261.0,7.0218181818181815,275,39.46543298799933
262.0,6.989690721649485,194,36.85663608975485
263.0,8.840692124105011,3352,71.76529739283419
264.0,8.244791666666666,1728,61.467382827274214
265.0,8.173597359735973,1515,59.86204217906488
266.0,6.927272727272728,220,37.3945452596048
267.0,7.980918306499702,1677,59.26117469288694
268.0,7.998476383951244,3938,66.2168437707612
269.0,7.922678303559253,7333,70.51402632298255
270.0,7.536704233932379,6566,66.24621622647676
271.0,6.653225806451613,124,32.12386155866451
272.0,7.4717813051146384,1134,52.55940822766672
273.0,6.9842271293375395,317,40.24347558825019
274.0,7.47209653092006,663,48.55579150604261
275.0,6.043763676148797,457,37.02934942346473
276.0,7.37323177366703,919,50.31768877933836
277.0,7.32018927444795,634,47.24175649820344
278.0,6.700934579439252,107,31.374655045309026
279.0,7.217125382262997,327,41.80890555286416
280.0,7.428571428571429,14,20.11694435104499
281.0,5.8657407407407405,432,35.60937361749608
282.0,7.6835443037974684,158,38.94715000946431
283.0,7.672413793103448,232,41.82262261787477
284.0,7.204819277108434,166,36.87422047982192
285.0,6.98936170212766,188,36.636465839299845
286.0,7.059210526315789,152,35.510920326671595
287.0,7.38566131025958,809,49.462026736473724
288.0,6.6128648004764745,1679,49.11076494986735
289.0,6.772881355932204,295,38.540129456743976
290.0,7.813884785819793,677,50.93986580975582
291.0,7.269679300291545,686,47.48797538675343
292.0,6.867647058823529,340,40.05131054252062
293.0,6.716129032258064,310,38.549189816636016
294.0,6.302816901408451,142,31.279901014666315
295.0,6.627659574468085,94,30.181545781565287
296.0,6.836,250,37.77199629190488
297.0,6.854190585533869,871,46.40828112598922
298.0,6.720192307692308,1040,46.69147324283656
299.0,6.749158249158249,594,43.11741191049231
300.0,6.776119402985074,402,40.649510434683485
301.0,6.28421052631579,95,28.683324950592613
302.0,8.22938144329897,388,49.07656918601469
303.0,7.038585209003215,311,40.42261729297414
304.0,7.619479048697622,883,51.694028445556135
305.0,5.924242424242424,66,24.909618396694963
306.0,7.393004115226337,972,50.86670783393892
307.0,5.166666666666667,18,15.212934725693275
308.0,7.0,147,34.980485916348805
309.0,6.694915254237288,59,27.411289865724232
310.0,6.037037037037037,27,20.116642042909564
311.0,7.283950617283951,81,32.098325381307525
312.0,6.5625,16,18.59296257036892
313.0,6.903225806451613,62,28.600994562831872
314.0,7.0625,32,24.69408465285702
315.0,6.836734693877551,49,26.74546340445773
316.0,5.970588235294118,68,25.280106483330698
317.0,7.866814159292035,4520,66.21095080336761
318.0,6.903100775193798,516,43.13086961046322
319.0,6.115646258503402,147,30.561182544992786
320.0,6.6606463878327,1052,46.35409256133343
321.0,6.370517928286852,251,35.22532713518233
322.0,7.879726651480638,2195,60.62971203383985
323.0,7.626177658142665,2972,60.98903514241315
324.0,7.823104693140794,277,44.02546914573144
325.0,7.204750204750205,1221,51.21312342114526
326.0,7.291907514450867,1038,50.64969161717731
327.0,7.625641025641026,195,40.24900768346554
328.0,6.449275362318841,138,31.823781162944314
329.0,8.391080617495712,1749,62.659312623260206
330.0,7.46021268793546,2727,59.02015982463896
331.0,7.913461538461538,104,36.82893623249655
332.0,7.5813953488372094,43,28.689437689705887
333.0,7.3076923076923075,52,29.013671675957813
334.0,7.586497890295359,474,46.75797475803496
335.0,7.434697855750487,513,46.40904392679532
336.0,6.7625,160,34.36299701820743
337.0,6.551912568306011,183,34.167803133186744
338.0,8.51497005988024,668,55.39655648803797
339.0,7.98397365532382,4555,67.25859345851389
340.0,7.720125786163522,318,44.50800049476979
341.0,7.4743742550655545,839,50.32796574935886
342.0,7.262886597938144,194,38.29719782482639
343.0,7.22508398656215,893,49.099544973594085
344.0,7.386861313868613,137,36.39693963050432
345.0,7.76595744680851,564,49.21151897592449
346.0,6.488721804511278,266,36.254102196988086
347.0,6.97979797979798,99,32.143157560785575
348.0,6.775086505190312,289,38.41393372732131
349.0,6.127272727272727,55,24.664427632322642
350.0,7.167355371900826,484,44.32399277409531
351.0,7.208835341365462,249,39.80330260065354
352.0,7.1923076923076925,234,39.267018890190684
353.0,7.333333333333333,147,36.64622334093684
354.0,6.111111111111111,162,31.128473449374656
355.0,7.737950397753861,6411,67.83030455359386
356.0,7.473783394302184,9021,68.06689421114551
357.0,6.736601705237515,3284,54.54708540734306
358.0,7.290322580645161,527,45.70373419734242
359.0,6.666666666666667,111,31.456659141967297
360.0,6.582278481012659,79,28.843719620638208
361.0,6.048780487804878,123,29.156825079757297
362.0,6.630434782608695,92,30.053105335037895
363.0,6.621212121212121,66,27.840161737482607
364.0,7.803149606299213,127,37.86111804365623
365.0,6.548387096774194,372,38.776787715732084
366.0,5.9978213507625275,459,36.77400114498276
367.0,7.097560975609756,41,26.52833802245025
368.0,6.632958801498128,1068,46.26143127874665
369.0,7.250577367205543,866,49.05043849330834
370.0,6.746987951807229,166,34.531042589799796
371.0,7.560632688927944,1707,56.27438166335204
372.0,8.172264355362946,1846,61.466198834932676
373.0,7.0,144,34.837136196944016
374.0,6.563380281690141,71,28.069386076922278
375.0,6.566265060240964,83,29.093917534573563
376.0,7.132268530072373,4007,59.16963952647176
377.0,6.872832369942197,173,35.45732225876344
378.0,6.670212765957447,94,30.375327776952545
379.0,7.618556701030927,1261,54.39994637991501
380.0,7.1829521829521825,481,44.375877160176344
381.0,7.22737819025522,431,43.85880674566219
382.0,6.433139534883721,688,42.042118990561704
383.0,7.148459383753502,357,42.036751208108086
384.0,7.150759219088937,3688,58.7299770382374
385.0,6.95398773006135,326,40.26331198596342
386.0,7.365384615384615,104,34.278207963660215
387.0,8.067979915025106,2589,63.40958747595193
388.0,7.99236641221374,262,44.534696730458926
389.0,7.613346418056919,1019,52.74189817164591
390.0,7.358840579710145,1725,54.84957356442955
391.0,6.888349514563107,412,41.49161230296944
392.0,8.394181256436664,3884,69.37688620034125
393.0,7.1671826625387,969,49.290837168781884
394.0,7.186714542190305,1114,50.42637085211591
395.0,7.115936555891238,2648,56.087367111160724
396.0,7.758620689655173,522,48.56571825567613
397.0,7.89607390300231,433,47.95320845748103
398.0,7.674157303370786,356,45.106668977028015
399.0,7.359375,64,30.7208813143882
400.0,7.886459802538787,1418,57.237619854499826
401.0,8.030864197530864,1458,58.5089137014083
402.0,6.527777777777778,36,23.571269707538686
403.0,6.740259740259741,539,42.406810174425566
404.0,6.852459016393443,549,43.23845639833908
405.0,6.9220226843100185,2116,53.00715569769016
406.0,6.704545454545454,220,36.19222720335765
407.0,7.716535433070866,381,45.87804879082239
408.0,7.3463444857496905,1614,54.2681096184524
411.0,7.476309226932669,802,50.00420806087878
412.0,6.833767926988266,1534,50.134473646677485
413.0,2.2357971899816738,1637,16.54765206337913
415.0,7.207062600321027,623,46.38573860991771
416.0,7.902056074766355,2675,62.36364623115616
417.0,6.574025974025974,770,43.70207603503581
418.0,7.382151029748284,437,44.89985859238997
419.0,7.072319201995012,802,47.30217947319954
420.0,6.720779220779221,462,41.25030844791723
421.0,6.92,175,35.77974924566401
422.0,7.042857142857143,70,30.021445419733837
423.0,7.144736842105263,76,31.035346632454612
424.0,7.09433962264151,159,36.00500668920601
425.0,6.2785714285714285,140,31.071142454588642
426.0,6.3418803418803416,234,34.62403804696552
427.0,8.132960893854749,895,55.28738353747991
428.0,7.649122807017544,342,44.65351710463772
429.0,7.977491961414791,311,45.81476176512967
430.0,7.70917516218721,5395,66.24812773343358
431.0,8.599318446776074,11151,80.14026589431731
432.0,7.115384615384615,286,40.26939268905884
433.0,7.721838286109191,2894,61.548768312193694
434.0,5.7465753424657535,146,28.67789685142027
435.0,7.4476744186046515,860,50.33208755913909
437.0,8.322812051649928,4879,70.6848146252691
438.0,6.614649681528663,314,38.05125277337847
439.0,6.349397590361446,166,32.496177580043735
440.0,8.156351791530945,1228,58.023928659131435
441.0,7.486187845303867,724,49.305318189657925
442.0,7.006839622641509,4240,58.525008906302034
443.0,7.433681073025335,1342,53.542286212008804
444.0,7.840466926070039,514,48.957184065515285
445.0,6.28193832599119,227,34.10681439158164
446.0,6.791044776119403,134,33.31194065954456
447.0,6.952,250,38.41294883284416
448.0,7.110576923076923,1040,49.40384098308433
449.0,7.444206008583691,1398,53.92220280925871
450.0,7.570516911295469,1567,55.70050364479867
451.0,7.733566433566433,1430,56.1930896315488
452.0,7.491205211726385,1535,54.962500046074204
454.0,6.096852300242131,413,36.738814823467656
455.0,7.652329749103942,279,43.119268110273644
456.0,7.137614678899083,218,38.46511748437833
457.0,8.855775366943204,4701,74.8821625974607
458.0,6.454545454545454,143,32.07788584271782
459.0,7.049471928849361,1799,52.83961252492504
460.0,7.182298546895641,1514,52.597198406154085
461.0,6.980028530670471,1402,50.579855942854984
462.0,7.626104690686608,1471,55.62768493774439
463.0,7.247869868319133,1291,51.9233533116911
464.0,7.677111716621253,1468,55.984087176757214
465.0,7.346422338568935,1146,51.75484832557781
466.0,6.840245775729647,651,44.32509744125866
467.0,8.532658959537573,3460,69.53530724931974
468.0,7.851944792973651,2391,61.0872284192112
469.0,7.410015060240964,2656,58.42762007737157
470.0,6.463888888888889,360,38.06505280289059
471.0,6.746951219512195,328,39.10571890988954
472.0,6.809523809523809,441,41.47891967319575
473.0,6.768518518518518,108,31.75347501768059
474.0,7.709677419354839,682,50.317170046368354
475.0,7.232142857142857,112,34.1891440460446
476.0,7.484953703703703,864,50.61871727005609
477.0,7.8362989323843415,1686,58.22924197781573
478.0,7.280311457174639,899,49.523552531654744
479.0,7.880952380952381,1218,56.00036211567383
481.0,7.394692737430168,3580,60.513709099432546
482.0,7.0476454293628805,1805,52.84937500605015
483.0,7.4035087719298245,228,40.228608517541915
484.0,7.364161849710983,173,37.99211821502492
485.0,7.340336134453781,238,40.19908329926197
486.0,8.347147950089127,2244,64.41043995013517
487.0,6.85928338762215,1535,50.32612948822639
488.0,7.786399302528335,1147,54.861229823985106
489.0,7.515007898894154,633,48.487198856647524
490.0,7.618181818181818,605,48.80877662114623
492.0,6.87936507936508,315,39.59585198997727
493.0,7.023346303501945,257,39.00035817425494
495.0,7.035532994923858,197,37.20577718041942
496.0,6.964705882352941,85,31.02321881625972
497.0,6.792325056433409,443,41.404821915030624
498.0,6.052631578947368,76,26.291453869114402
499.0,6.203571428571428,280,34.97793593083112
501.0,7.41156462585034,294,42.14938537913084
502.0,6.778112449799197,996,46.80117715663893
503.0,5.608247422680412,97,25.713632045327746
504.0,6.55241935483871,248,36.152665148206246
505.0,7.457831325301205,83,33.04428431908447
506.0,7.7272727272727275,88,34.68491740247563
507.0,7.063977746870654,719,46.47568415271113
508.0,6.865420560747664,535,43.143223875912255
509.0,6.949728260869565,736,45.88619166922344
510.0,5.986111111111111,72,25.68316693242995
511.0,6.652777777777778,72,28.543473226528878
512.0,8.192762450734504,5582,70.6829068488236
513.0,8.28143476547103,5074,70.65787887274294
514.0,7.0767872903795235,1133,49.77462929480914
515.0,6.094736842105263,95,27.818501082735548
516.0,7.551839464882943,299,43.074049591216394
517.0,7.804725503822099,1439,56.75907320844628
518.0,7.428571428571429,56,30.03409513248523
519.0,7.534939759036145,415,45.44085014177583
520.0,7.430303030303031,165,37.98361835469771
521.0,7.025034770514604,719,46.21946852832131
522.0,7.48435054773083,1278,53.54179993122194
523.0,8.306440754039498,8912,75.54928953457188
524.0,7.202975557917109,941,49.32601461326099
525.0,7.232258064516129,155,36.52186183307568
526.0,7.26595744680851,188,38.08631075835889
527.0,7.23462783171521,5562,62.39065494149941
528.0,7.474665391969407,4184,62.33319293832503
529.0,7.411519198664441,1198,52.54206174748689
530.0,7.56453488372093,3440,61.601921492343614
531.0,7.571140262361252,991,52.23877141670878
532.0,7.723512747875354,1765,57.74462974505742
533.0,6.918367346938775,98,31.790727126441347
534.0,7.837378640776699,1648,58.0587078581188
535.0,8.091407678244973,1094,56.627794655578
536.0,7.285714285714286,497,45.24865770403675
537.0,5.214634146341464,410,31.384761689251096
538.0,7.024253731343284,536,44.154445570570665
539.0,7.728629579375848,737,51.03943558334368
540.0,7.723529411764706,510,48.16678395257332
541.0,7.419618528610354,367,43.83572163660491
543.0,7.852702056432329,2091,60.04078481565501
544.0,6.934010152284264,197,36.668897278826066
545.0,6.55,40,24.323897036913216
546.0,6.170731707317073,205,32.876894407408884
547.0,6.292134831460674,89,28.313409161628634
548.0,7.187311178247734,662,46.694343509523165
550.0,7.096322941646683,2502,55.53046768559999
551.0,7.360485268630849,577,46.80954977513273
552.0,7.6702243519930295,4591,64.67587584637572
553.0,7.036386449184442,797,47.017898387074695
554.0,6.906593406593407,364,40.74819216183072
555.0,6.2681818181818185,220,33.83666529724082
556.0,6.1415094339622645,106,28.698222370138687
557.0,6.862745098039215,153,34.56732178127
558.0,8.343137254901961,1122,58.60018500472956
559.0,6.377906976744186,172,32.867214413744556
560.0,7.487704918032787,244,41.191798158464
561.0,6.9961832061068705,262,38.98381046176276
562.0,6.375,40,23.674021925239963
563.0,6.764797507788162,642,43.74215971552022
564.0,6.669128508124077,677,43.47703102666305
565.0,7.336982017200938,1279,52.49328421366522
566.0,7.160112359550562,356,42.085248617292976
567.0,7.561728395061729,810,50.65048374253939
568.0,7.364285714285714,420,44.49967465376096
569.0,7.921700223713646,447,48.36034191494734
570.0,7.728084868788386,1791,57.89176068236528
571.0,6.478260869565218,46,24.94226055020864
572.0,8.355173971983733,4426,70.14567452834041
573.0,7.366028708133971,418,44.475130532153734
574.0,5.87037037037037,54,23.52452999479062
576.0,6.501587301587302,630,41.917721925347315
577.0,6.760683760683761,117,32.25309006796873
578.0,8.43248,6250,73.70406386521542
579.0,7.001672240802676,598,44.7775256041963
580.0,6.732484076433121,157,34.083840445283464
581.0,6.319047619047619,210,33.81864639582257
582.0,7.839285714285714,112,37.05934379311996
584.0,7.8204570184983675,919,53.36972096474392
585.0,8.217602427921092,3295,66.56639995581246
586.0,7.5290556900726395,826,50.578725663864816
587.0,7.6802005012531325,1995,58.36107909783646
588.0,6.10230179028133,391,36.43844181519192
589.0,8.02880658436214,243,44.1357004425804
590.0,6.702127659574468,470,41.25064467266322
591.0,6.592405063291139,1185,46.66329486878019
592.0,6.75,24,21.727411817860354
593.0,7.617511520737327,434,46.27901838428385
594.0,6.664082687338501,1935,50.436305250001006
595.0,7.006688963210703,299,39.964629713728236
596.0,6.981046247156937,1319,50.16151905948785
597.0,7.825106642291286,3282,63.35607701013892
598.0,6.909774436090226,133,33.84296824176607
599.0,6.535211267605634,71,27.948916608780983
600.0,5.012765957446809,235,27.38891006944753
601.0,7.220018034265104,1109,50.62759888323822
602.0,6.323529411764706,34,22.482348035888936
603.0,7.093198992443325,397,42.463095332193895
604.0,7.3355263157894735,152,36.90090975231951
605.0,6.988636363636363,88,31.369447356650745
606.0,7.220430107526882,186,37.77085415288016
607.0,6.927272727272728,55,27.884708984910766
608.0,6.586206896551724,116,31.364662811943845
609.0,7.1880108991825615,367,42.46736455283281
610.0,6.595015576323988,321,38.08325738915113
611.0,6.45,20,19.637169723316077
612.0,6.849462365591398,93,31.119126626946155
613.0,7.08955223880597,67,29.91442029789031
614.0,6.625,104,30.83248731979359
615.0,6.941704035874439,223,37.566045238886105
616.0,7.428571428571429,14,20.11694435104499
617.0,7.561996779388084,1863,56.94546547129314
618.0,6.620689655172414,522,41.442746244843626
619.0,5.66,100,26.12158212532153
620.0,7.221498371335505,307,41.379906250333605
621.0,7.101503759398496,266,39.677867352323574
622.0,6.68859649122807,228,36.34397392728165
623.0,6.891891891891892,37,25.069850560276443
624.0,6.21523178807947,302,35.51217376139432
625.0,6.127659574468085,47,23.721401939180268
626.0,6.906542056074766,107,32.337336232194374
627.0,8.375,1216,59.49720677877054
629.0,7.474074074074074,135,36.71754651635316
630.0,6.880952380952381,126,33.332620666346024
631.0,7.2,285,40.72314103790294
632.0,6.71875,160,34.14068557723936
633.0,7.422535211267606,142,36.83688901615452
634.0,7.262752646775746,1039,50.454168273969074
635.0,6.95729537366548,281,39.2524139632883
636.0,7.115606936416185,173,36.70980967244558
637.0,6.64070351758794,398,39.77091714783897
641.0,6.811284046692607,514,42.53079439537693
642.0,6.9185185185185185,540,43.54113782550084
644.0,7.779874213836478,795,51.966441464713846
645.0,8.062618595825427,527,50.54533227603018
646.0,6.825396825396825,63,28.38602739435966
647.0,6.145161290322581,62,25.460231141212482
648.0,6.082191780821918,146,30.352768062051492
649.0,6.943661971830986,426,42.05626082424946
650.0,7.318725099601593,502,45.52678941224391
651.0,6.160283687943262,705,40.40909074671369
652.0,7.2105263157894735,171,37.11614438544437
653.0,7.214765100671141,149,36.15055665203674
654.0,6.984848484848484,66,29.369140871806593
655.0,7.209677419354839,124,34.810584525389174
656.0,7.391025641025641,1248,52.698740911376866
658.0,7.938992042440319,1131,55.824937897819744
659.0,7.045009784735812,1022,48.825403439189536
660.0,6.75,56,27.290596057883214
661.0,6.333333333333333,60,26.035534473097638
664.0,7.184549356223176,699,47.0665600037024
665.0,7.0212765957446805,611,45.05365219636314
666.0,7.271407837445573,689,47.53095051369004
667.0,6.929742388758783,854,46.78339402010275
668.0,6.020833333333333,240,33.02304820372498
669.0,6.098814229249012,253,33.7711730198008
670.0,6.968071519795657,783,46.43807869097295
671.0,6.775862068965517,116,32.26783373061238
673.0,6.982456140350878,285,39.49271474923336
